Attendee ID,Company Name,Preference
432,Normandin Beaudry,15
432,Northbridge Financial Corporation,15
432,Moody's Analytics,15
432,Ontario Teachers' Pension Plan,15
287,Swiss Re,1
287,Economical Insurance,2
287,Desjardins,3
287,Munich Re,5
287,Canada Life,6
287,Deloitte,7
287,The Co-operators,8
287,Wawanesa Insurance,9
287,Manulife,10
287,Intact Insurance,11
287,Normandin Beaudry,12
287,PartnerRe,13
287,Northbridge Financial Corporation,14
287,Royal and Sun Alliance (RSA),15
287,iA Financial Group,15
287,KPMG Canada,15
287,CAAT Pension Plan,15
287,Milliman,15
287,Foresters Financial,15
287,Mercer Canada,15
287,Echelon Insurance / CCG Group,15
287,Moody's Analytics,15
287,RSM Canada,15
287,Ontario Teachers' Pension Plan,15
447,Deloitte,1
447,Mercer Canada,2
447,Desjardins,3
447,Intact Insurance,4
447,KPMG Canada,5
447,Manulife,6
447,Munich Re,7
447,iA Financial Group,8
447,Economical Insurance,9
447,Canada Life,10
447,Echelon Insurance / CCG Group,11
447,Foresters Financial,12
447,Milliman,13
447,Moody's Analytics,14
447,Northbridge Financial Corporation,15
447,Royal and Sun Alliance (RSA),15
447,Swiss Re,15
447,PartnerRe,15
447,CAAT Pension Plan,15
447,The Co-operators,15
447,Wawanesa Insurance,15
447,Normandin Beaudry,15
447,RSM Canada,15
447,Ontario Teachers' Pension Plan,15
648,Deloitte,1
648,Intact Insurance,2
648,Munich Re,3
648,KPMG Canada,4
648,Mercer Canada,5
648,PartnerRe,6
648,Swiss Re,7
648,Wawanesa Insurance,8
648,Normandin Beaudry,9
648,Northbridge Financial Corporation,10
648,Milliman,11
648,Manulife,12
648,Economical Insurance,13
648,Desjardins,14
648,Canada Life,15
648,Royal and Sun Alliance (RSA),15
648,iA Financial Group,15
648,CAAT Pension Plan,15
648,Foresters Financial,15
648,The Co-operators,15
648,Echelon Insurance / CCG Group,15
648,Moody's Analytics,15
648,RSM Canada,15
648,Ontario Teachers' Pension Plan,15
283,The Co-operators,1
283,Wawanesa Insurance,2
283,Canada Life,3
283,CAAT Pension Plan,4
283,Economical Insurance,5
283,Intact Insurance,6
283,Munich Re,7
283,Northbridge Financial Corporation,8
283,PartnerRe,9
283,RSM Canada,10
283,Deloitte,11
283,Desjardins,12
283,Foresters Financial,13
283,Manulife,14
283,Normandin Beaudry,15
283,Royal and Sun Alliance (RSA),15
283,iA Financial Group,15
283,Swiss Re,15
283,KPMG Canada,15
283,Milliman,15
283,Mercer Canada,15
283,Echelon Insurance / CCG Group,15
283,Moody's Analytics,15
283,Ontario Teachers' Pension Plan,15
25,Canada Life,1
25,Desjardins,2
25,Economical Insurance,3
25,Mercer Canada,4
25,Intact Insurance,5
25,KPMG Canada,6
25,Moody's Analytics,7
25,Manulife,8
25,Ontario Teachers' Pension Plan,9
25,Wawanesa Insurance,10
25,The Co-operators,11
25,RSM Canada,13
25,Royal and Sun Alliance (RSA),14
25,Munich Re,15
25,Deloitte,15
25,Swiss Re,15
25,PartnerRe,15
25,CAAT Pension Plan,15
25,Milliman,15
25,Foresters Financial,15
25,Echelon Insurance / CCG Group,15
25,Normandin Beaudry,15
25,Northbridge Financial Corporation,15
25,iA Financial Group,15
39,Swiss Re,1
39,Canada Life,2
39,PartnerRe,3
39,Foresters Financial,4
39,Munich Re,5
39,Manulife,6
39,Wawanesa Insurance,7
39,Deloitte,8
39,Ontario Teachers' Pension Plan,9
39,KPMG Canada,10
39,Moody's Analytics,11
39,Mercer Canada,12
39,CAAT Pension Plan,13
39,iA Financial Group,14
39,Milliman,15
39,Economical Insurance,15
39,Royal and Sun Alliance (RSA),15
39,The Co-operators,15
39,Echelon Insurance / CCG Group,15
39,Desjardins,15
39,Normandin Beaudry,15
39,Intact Insurance,15
39,Northbridge Financial Corporation,15
39,RSM Canada,15
18,Intact Insurance,1
18,Milliman,2
18,Manulife,3
18,KPMG Canada,4
18,PartnerRe,5
18,Swiss Re,6
18,Mercer Canada,7
18,Deloitte,8
18,Desjardins,9
18,Munich Re,10
18,Royal and Sun Alliance (RSA),11
18,Northbridge Financial Corporation,12
18,Normandin Beaudry,13
18,Canada Life,14
18,Economical Insurance,15
18,iA Financial Group,15
18,CAAT Pension Plan,15
18,Foresters Financial,15
18,The Co-operators,15
18,Wawanesa Insurance,15
18,Echelon Insurance / CCG Group,15
18,Moody's Analytics,15
18,RSM Canada,15
18,Ontario Teachers' Pension Plan,15
159,Manulife,1
159,Munich Re,2
159,Milliman,3
159,Swiss Re,4
159,Intact Insurance,5
159,Royal and Sun Alliance (RSA),6
159,RSM Canada,7
159,PartnerRe,8
159,Wawanesa Insurance,9
159,Northbridge Financial Corporation,10
159,Mercer Canada,11
159,Economical Insurance,12
159,The Co-operators,13
159,Desjardins,14
159,Deloitte,15
159,iA Financial Group,15
159,KPMG Canada,15
159,CAAT Pension Plan,15
159,Foresters Financial,15
159,Echelon Insurance / CCG Group,15
159,Normandin Beaudry,15
159,Canada Life,15
159,Moody's Analytics,15
159,Ontario Teachers' Pension Plan,15
328,Manulife,1
328,Munich Re,2
328,KPMG Canada,3
328,Foresters Financial,4
328,RSM Canada,5
328,Royal and Sun Alliance (RSA),6
328,Economical Insurance,7
328,Canada Life,8
328,Intact Insurance,9
328,Milliman,10
328,Moody's Analytics,11
328,Wawanesa Insurance,12
328,The Co-operators,13
328,Swiss Re,14
328,Northbridge Financial Corporation,15
328,Deloitte,15
328,PartnerRe,15
328,CAAT Pension Plan,15
328,Mercer Canada,15
328,Echelon Insurance / CCG Group,15
328,Desjardins,15
328,Normandin Beaudry,15
328,iA Financial Group,15
328,Ontario Teachers' Pension Plan,15
340,Manulife,1
340,Canada Life,2
340,Intact Insurance,3
340,iA Financial Group,4
340,Economical Insurance,5
340,Desjardins,6
340,Deloitte,7
340,Munich Re,8
340,CAAT Pension Plan,9
340,Swiss Re,10
340,The Co-operators,11
340,PartnerRe,12
340,Moody's Analytics,13
340,Mercer Canada,14
340,Foresters Financial,15
340,Royal and Sun Alliance (RSA),15
340,KPMG Canada,15
340,Milliman,15
340,Wawanesa Insurance,15
340,Echelon Insurance / CCG Group,15
340,Normandin Beaudry,15
340,Northbridge Financial Corporation,15
340,RSM Canada,15
340,Ontario Teachers' Pension Plan,15
227,Intact Insurance,1
227,Manulife,2
227,Milliman,3
227,Canada Life,4
227,Desjardins,5
227,Swiss Re,6
227,Wawanesa Insurance,7
227,Ontario Teachers' Pension Plan,8
227,Economical Insurance,9
227,Munich Re,10
227,Deloitte,11
227,Echelon Insurance / CCG Group,12
227,PartnerRe,13
227,iA Financial Group,14
227,KPMG Canada,15
227,Royal and Sun Alliance (RSA),15
227,CAAT Pension Plan,15
227,Foresters Financial,15
227,The Co-operators,15
227,Mercer Canada,15
227,Normandin Beaudry,15
227,Northbridge Financial Corporation,15
227,Moody's Analytics,15
227,RSM Canada,15
438,The Co-operators,1
438,Wawanesa Insurance,2
438,Manulife,3
438,Munich Re,4
438,Canada Life,5
438,CAAT Pension Plan,6
438,Deloitte,7
438,Desjardins,8
438,Echelon Insurance / CCG Group,9
438,Economical Insurance,10
438,Foresters Financial,11
438,iA Financial Group,12
438,Intact Insurance,13
438,Mercer Canada,14
438,Swiss Re,15
438,Royal and Sun Alliance (RSA),15
438,PartnerRe,15
438,KPMG Canada,15
438,Milliman,15
438,Normandin Beaudry,15
438,Northbridge Financial Corporation,15
438,Moody's Analytics,15
438,RSM Canada,15
438,Ontario Teachers' Pension Plan,15
162,Canada Life,1
162,Manulife,2
162,KPMG Canada,3
162,Deloitte,4
162,Foresters Financial,5
162,Munich Re,6
162,PartnerRe,7
162,Intact Insurance,8
162,Economical Insurance,9
162,Royal and Sun Alliance (RSA),10
162,Ontario Teachers' Pension Plan,11
162,Desjardins,12
162,CAAT Pension Plan,13
162,Echelon Insurance / CCG Group,14
162,Northbridge Financial Corporation,15
162,iA Financial Group,15
162,Swiss Re,15
162,Milliman,15
162,The Co-operators,15
162,Wawanesa Insurance,15
162,Mercer Canada,15
162,Normandin Beaudry,15
162,Moody's Analytics,15
162,RSM Canada,15
454,Deloitte,1
454,Desjardins,2
454,Economical Insurance,3
454,iA Financial Group,4
454,Ontario Teachers' Pension Plan,5
454,Royal and Sun Alliance (RSA),6
454,Moody's Analytics,7
454,Manulife,8
454,Echelon Insurance / CCG Group,9
454,Canada Life,10
454,CAAT Pension Plan,11
454,Foresters Financial,12
454,Intact Insurance,13
454,Mercer Canada,14
454,Northbridge Financial Corporation,15
454,Swiss Re,15
454,PartnerRe,15
454,KPMG Canada,15
454,Milliman,15
454,The Co-operators,15
454,Wawanesa Insurance,15
454,Normandin Beaudry,15
454,Munich Re,15
454,RSM Canada,15
439,Deloitte,1
439,Desjardins,2
439,KPMG Canada,3
439,Manulife,4
439,Intact Insurance,5
439,iA Financial Group,6
439,Economical Insurance,7
439,Foresters Financial,8
439,Echelon Insurance / CCG Group,9
439,Canada Life,10
439,Mercer Canada,11
439,Royal and Sun Alliance (RSA),12
439,Moody's Analytics,13
439,CAAT Pension Plan,14
439,Northbridge Financial Corporation,15
439,Swiss Re,15
439,PartnerRe,15
439,Milliman,15
439,The Co-operators,15
439,Wawanesa Insurance,15
439,Normandin Beaudry,15
439,Munich Re,15
439,RSM Canada,15
439,Ontario Teachers' Pension Plan,15
318,Milliman,1
318,Economical Insurance,2
318,Intact Insurance,3
318,Northbridge Financial Corporation,4
318,Swiss Re,5
318,PartnerRe,6
318,Deloitte,15
318,Royal and Sun Alliance (RSA),15
318,iA Financial Group,15
318,KPMG Canada,15
318,CAAT Pension Plan,15
318,Foresters Financial,15
318,The Co-operators,15
318,Wawanesa Insurance,15
318,Mercer Canada,15
318,Manulife,15
318,Desjardins,15
318,Normandin Beaudry,15
318,Munich Re,15
318,Canada Life,15
318,Echelon Insurance / CCG Group,15
318,Moody's Analytics,15
318,RSM Canada,15
318,Ontario Teachers' Pension Plan,15
467,Mercer Canada,1
467,Desjardins,2
467,Deloitte,3
467,Intact Insurance,4
467,Manulife,5
467,Munich Re,6
467,PartnerRe,7
467,Royal and Sun Alliance (RSA),8
467,RSM Canada,9
467,Swiss Re,10
467,Wawanesa Insurance,11
467,Canada Life,12
467,CAAT Pension Plan,13
467,Economical Insurance,14
467,Foresters Financial,15
467,iA Financial Group,15
467,KPMG Canada,15
467,Milliman,15
467,The Co-operators,15
467,Echelon Insurance / CCG Group,15
467,Normandin Beaudry,15
467,Northbridge Financial Corporation,15
467,Moody's Analytics,15
467,Ontario Teachers' Pension Plan,15
291,Canada Life,1
291,Manulife,2
291,Intact Insurance,3
291,Wawanesa Insurance,4
291,Mercer Canada,5
291,Milliman,6
291,Deloitte,7
291,Desjardins,8
291,Economical Insurance,9
291,KPMG Canada,10
291,The Co-operators,11
291,RSM Canada,12
291,PartnerRe,13
291,Swiss Re,14
291,Ontario Teachers' Pension Plan,15
291,Royal and Sun Alliance (RSA),15
291,iA Financial Group,15
291,CAAT Pension Plan,15
291,Foresters Financial,15
291,Echelon Insurance / CCG Group,15
291,Normandin Beaudry,15
291,Munich Re,15
291,Northbridge Financial Corporation,15
291,Moody's Analytics,15
140,Intact Insurance,1
140,Royal and Sun Alliance (RSA),2
140,Desjardins,3
140,Wawanesa Insurance,4
140,Deloitte,5
140,Economical Insurance,6
140,KPMG Canada,7
140,RSM Canada,8
140,Milliman,9
140,Manulife,10
140,Munich Re,11
140,Canada Life,12
140,Mercer Canada,13
140,PartnerRe,14
140,Swiss Re,15
140,iA Financial Group,15
140,CAAT Pension Plan,15
140,Foresters Financial,15
140,The Co-operators,15
140,Echelon Insurance / CCG Group,15
140,Normandin Beaudry,15
140,Northbridge Financial Corporation,15
140,Moody's Analytics,15
140,Ontario Teachers' Pension Plan,15
270,Desjardins,1
270,Canada Life,2
270,Wawanesa Insurance,3
270,Mercer Canada,4
270,Manulife,5
270,Ontario Teachers' Pension Plan,6
270,The Co-operators,7
270,Deloitte,8
270,KPMG Canada,9
270,Intact Insurance,10
270,iA Financial Group,11
270,Northbridge Financial Corporation,12
270,Foresters Financial,13
270,RSM Canada,14
270,Royal and Sun Alliance (RSA),15
270,Economical Insurance,15
270,Swiss Re,15
270,PartnerRe,15
270,CAAT Pension Plan,15
270,Milliman,15
270,Echelon Insurance / CCG Group,15
270,Normandin Beaudry,15
270,Munich Re,15
270,Moody's Analytics,15
164,Canada Life,1
164,Deloitte,2
164,Desjardins,3
164,Manulife,4
164,Mercer Canada,5
164,Echelon Insurance / CCG Group,6
164,Economical Insurance,15
164,Royal and Sun Alliance (RSA),15
164,iA Financial Group,15
164,Swiss Re,15
164,PartnerRe,15
164,KPMG Canada,15
164,CAAT Pension Plan,15
164,Milliman,15
164,The Co-operators,15
164,Foresters Financial,15
164,Wawanesa Insurance,15
164,Normandin Beaudry,15
164,Munich Re,15
164,Intact Insurance,15
164,Northbridge Financial Corporation,15
164,Moody's Analytics,15
164,RSM Canada,15
164,Ontario Teachers' Pension Plan,15
375,Munich Re,1
375,Swiss Re,2
375,Deloitte,3
375,Canada Life,4
375,Manulife,5
375,KPMG Canada,6
375,Intact Insurance,7
375,Economical Insurance,8
375,Desjardins,9
375,PartnerRe,10
375,Milliman,11
375,Northbridge Financial Corporation,12
375,Mercer Canada,13
375,Ontario Teachers' Pension Plan,14
375,Royal and Sun Alliance (RSA),15
375,iA Financial Group,15
375,CAAT Pension Plan,15
375,Foresters Financial,15
375,The Co-operators,15
375,Wawanesa Insurance,15
375,Echelon Insurance / CCG Group,15
375,Normandin Beaudry,15
375,Moody's Analytics,15
375,RSM Canada,15
236,Intact Insurance,1
236,Economical Insurance,2
236,Desjardins,3
236,The Co-operators,4
236,Manulife,5
236,Canada Life,6
236,Deloitte,7
236,Moody's Analytics,8
236,Wawanesa Insurance,9
236,iA Financial Group,10
236,Foresters Financial,11
236,Northbridge Financial Corporation,12
236,Normandin Beaudry,13
236,Ontario Teachers' Pension Plan,14
236,RSM Canada,15
236,Royal and Sun Alliance (RSA),15
236,Swiss Re,15
236,PartnerRe,15
236,KPMG Canada,15
236,CAAT Pension Plan,15
236,Milliman,15
236,Mercer Canada,15
236,Echelon Insurance / CCG Group,15
236,Munich Re,15
317,Foresters Financial,1
317,Wawanesa Insurance,2
317,Canada Life,3
317,iA Financial Group,4
317,PartnerRe,5
317,Swiss Re,6
317,Manulife,7
317,Munich Re,8
317,The Co-operators,9
317,Deloitte,10
317,KPMG Canada,11
317,Mercer Canada,12
317,Normandin Beaudry,13
317,CAAT Pension Plan,14
317,Ontario Teachers' Pension Plan,15
317,Economical Insurance,15
317,Royal and Sun Alliance (RSA),15
317,Milliman,15
317,Echelon Insurance / CCG Group,15
317,Desjardins,15
317,Intact Insurance,15
317,Northbridge Financial Corporation,15
317,Moody's Analytics,15
317,RSM Canada,15
481,Manulife,1
481,Munich Re,2
481,Ontario Teachers' Pension Plan,3
481,Swiss Re,4
481,Wawanesa Insurance,5
481,PartnerRe,6
481,Moody's Analytics,7
481,iA Financial Group,8
481,Deloitte,9
481,Economical Insurance,10
481,Echelon Insurance / CCG Group,11
481,Desjardins,12
481,Canada Life,13
481,CAAT Pension Plan,14
481,Foresters Financial,15
481,Royal and Sun Alliance (RSA),15
481,KPMG Canada,15
481,Milliman,15
481,The Co-operators,15
481,Mercer Canada,15
481,Normandin Beaudry,15
481,Intact Insurance,15
481,Northbridge Financial Corporation,15
481,RSM Canada,15
632,Mercer Canada,1
632,Intact Insurance,2
632,Desjardins,3
632,Deloitte,4
632,Manulife,5
632,Normandin Beaudry,6
632,Ontario Teachers' Pension Plan,7
632,Royal and Sun Alliance (RSA),8
632,iA Financial Group,9
632,Canada Life,10
632,CAAT Pension Plan,11
632,Wawanesa Insurance,12
632,The Co-operators,13
632,Foresters Financial,14
632,Economical Insurance,15
632,Swiss Re,15
632,PartnerRe,15
632,KPMG Canada,15
632,Milliman,15
632,Echelon Insurance / CCG Group,15
632,Munich Re,15
632,Northbridge Financial Corporation,15
632,Moody's Analytics,15
632,RSM Canada,15
48,Munich Re,1
48,iA Financial Group,2
48,Wawanesa Insurance,3
48,The Co-operators,4
48,Royal and Sun Alliance (RSA),5
48,Ontario Teachers' Pension Plan,6
48,Moody's Analytics,7
48,Mercer Canada,8
48,Intact Insurance,9
48,Desjardins,10
48,Deloitte,11
48,Swiss Re,12
48,PartnerRe,13
48,Economical Insurance,14
48,Echelon Insurance / CCG Group,15
48,KPMG Canada,15
48,CAAT Pension Plan,15
48,Milliman,15
48,Foresters Financial,15
48,Manulife,15
48,Normandin Beaudry,15
48,Canada Life,15
48,Northbridge Financial Corporation,15
48,RSM Canada,15
275,Desjardins,1
275,Intact Insurance,2
275,Northbridge Financial Corporation,3
275,Wawanesa Insurance,4
275,The Co-operators,5
275,Royal and Sun Alliance (RSA),6
275,Mercer Canada,7
275,Canada Life,8
275,Munich Re,9
275,Swiss Re,10
275,Manulife,11
275,Deloitte,12
275,PartnerRe,13
275,KPMG Canada,14
275,Economical Insurance,15
275,iA Financial Group,15
275,CAAT Pension Plan,15
275,Milliman,15
275,Foresters Financial,15
275,Echelon Insurance / CCG Group,15
275,Normandin Beaudry,15
275,Moody's Analytics,15
275,RSM Canada,15
275,Ontario Teachers' Pension Plan,15
590,Munich Re,1
590,Manulife,2
590,Canada Life,3
590,Deloitte,4
590,Ontario Teachers' Pension Plan,5
590,KPMG Canada,6
590,Milliman,7
590,Desjardins,8
590,Northbridge Financial Corporation,9
590,Swiss Re,10
590,Economical Insurance,11
590,Intact Insurance,12
590,Foresters Financial,13
590,iA Financial Group,14
590,Mercer Canada,15
590,Royal and Sun Alliance (RSA),15
590,PartnerRe,15
590,CAAT Pension Plan,15
590,The Co-operators,15
590,Wawanesa Insurance,15
590,Echelon Insurance / CCG Group,15
590,Normandin Beaudry,15
590,Moody's Analytics,15
590,RSM Canada,15
627,Milliman,1
627,Mercer Canada,2
627,The Co-operators,3
627,Desjardins,4
627,Deloitte,5
627,Normandin Beaudry,6
627,Munich Re,7
627,Swiss Re,8
627,PartnerRe,9
627,KPMG Canada,10
627,Manulife,11
627,Royal and Sun Alliance (RSA),12
627,Wawanesa Insurance,13
627,Canada Life,14
627,Ontario Teachers' Pension Plan,15
627,Economical Insurance,15
627,iA Financial Group,15
627,CAAT Pension Plan,15
627,Foresters Financial,15
627,Echelon Insurance / CCG Group,15
627,Intact Insurance,15
627,Northbridge Financial Corporation,15
627,Moody's Analytics,15
627,RSM Canada,15
518,Foresters Financial,1
518,iA Financial Group,2
518,Moody's Analytics,3
518,RSM Canada,4
518,Swiss Re,5
518,Royal and Sun Alliance (RSA),6
518,Normandin Beaudry,7
518,Northbridge Financial Corporation,8
518,Mercer Canada,9
518,Milliman,10
518,Echelon Insurance / CCG Group,11
518,Desjardins,12
518,Wawanesa Insurance,13
518,Canada Life,14
518,Deloitte,15
518,Economical Insurance,15
518,PartnerRe,15
518,KPMG Canada,15
518,CAAT Pension Plan,15
518,The Co-operators,15
518,Manulife,15
518,Munich Re,15
518,Intact Insurance,15
518,Ontario Teachers' Pension Plan,15
440,Wawanesa Insurance,1
440,Desjardins,2
440,Economical Insurance,3
440,Intact Insurance,4
440,Deloitte,5
440,Mercer Canada,6
440,Milliman,7
440,Foresters Financial,8
440,Munich Re,9
440,Swiss Re,10
440,Manulife,11
440,Moody's Analytics,12
440,PartnerRe,13
440,Ontario Teachers' Pension Plan,14
440,Canada Life,15
440,Royal and Sun Alliance (RSA),15
440,KPMG Canada,15
440,CAAT Pension Plan,15
440,The Co-operators,15
440,Echelon Insurance / CCG Group,15
440,Normandin Beaudry,15
440,Northbridge Financial Corporation,15
440,iA Financial Group,15
440,RSM Canada,15
85,Foresters Financial,1
85,Wawanesa Insurance,2
85,The Co-operators,3
85,Canada Life,4
85,Manulife,5
85,Munich Re,6
85,iA Financial Group,7
85,Swiss Re,8
85,Desjardins,9
85,Deloitte,10
85,Economical Insurance,11
85,Intact Insurance,12
85,KPMG Canada,13
85,Mercer Canada,14
85,PartnerRe,15
85,Royal and Sun Alliance (RSA),15
85,CAAT Pension Plan,15
85,Milliman,15
85,Echelon Insurance / CCG Group,15
85,Normandin Beaudry,15
85,Northbridge Financial Corporation,15
85,Moody's Analytics,15
85,RSM Canada,15
85,Ontario Teachers' Pension Plan,15
203,Desjardins,1
203,iA Financial Group,2
203,Intact Insurance,3
203,KPMG Canada,4
203,Munich Re,5
203,Royal and Sun Alliance (RSA),6
203,PartnerRe,7
203,Swiss Re,8
203,Milliman,9
203,Mercer Canada,10
203,Manulife,11
203,Deloitte,12
203,Canada Life,13
203,Economical Insurance,15
203,CAAT Pension Plan,15
203,Foresters Financial,15
203,The Co-operators,15
203,Wawanesa Insurance,15
203,Echelon Insurance / CCG Group,15
203,Normandin Beaudry,15
203,Northbridge Financial Corporation,15
203,Moody's Analytics,15
203,RSM Canada,15
203,Ontario Teachers' Pension Plan,15
643,Intact Insurance,1
643,Swiss Re,2
643,Munich Re,3
643,Mercer Canada,4
643,iA Financial Group,5
643,KPMG Canada,6
643,Deloitte,15
643,Economical Insurance,15
643,Royal and Sun Alliance (RSA),15
643,PartnerRe,15
643,CAAT Pension Plan,15
643,Milliman,15
643,The Co-operators,15
643,Foresters Financial,15
643,Wawanesa Insurance,15
643,Manulife,15
643,Desjardins,15
643,Normandin Beaudry,15
643,Canada Life,15
643,Echelon Insurance / CCG Group,15
643,Northbridge Financial Corporation,15
643,Moody's Analytics,15
643,RSM Canada,15
643,Ontario Teachers' Pension Plan,15
220,Canada Life,1
220,Wawanesa Insurance,2
220,Intact Insurance,3
220,Desjardins,4
220,Munich Re,5
220,Deloitte,6
220,Economical Insurance,7
220,RSM Canada,8
220,The Co-operators,9
220,Mercer Canada,10
220,Manulife,11
220,Moody's Analytics,12
220,Echelon Insurance / CCG Group,13
220,Foresters Financial,14
220,CAAT Pension Plan,15
220,Royal and Sun Alliance (RSA),15
220,Swiss Re,15
220,PartnerRe,15
220,KPMG Canada,15
220,Milliman,15
220,Normandin Beaudry,15
220,Northbridge Financial Corporation,15
220,iA Financial Group,15
220,Ontario Teachers' Pension Plan,15
222,Munich Re,1
222,Swiss Re,2
222,Manulife,3
222,CAAT Pension Plan,4
222,Mercer Canada,5
222,Canada Life,6
222,RSM Canada,7
222,Wawanesa Insurance,8
222,Foresters Financial,9
222,Moody's Analytics,10
222,Normandin Beaudry,11
222,Ontario Teachers' Pension Plan,12
222,PartnerRe,13
222,iA Financial Group,14
222,KPMG Canada,15
222,Deloitte,15
222,Economical Insurance,15
222,Royal and Sun Alliance (RSA),15
222,Milliman,15
222,The Co-operators,15
222,Echelon Insurance / CCG Group,15
222,Desjardins,15
222,Intact Insurance,15
222,Northbridge Financial Corporation,15
355,Normandin Beaudry,1
355,Intact Insurance,2
355,Desjardins,3
355,Canada Life,4
355,CAAT Pension Plan,5
355,Deloitte,6
355,The Co-operators,8
355,Economical Insurance,9
355,Foresters Financial,10
355,iA Financial Group,11
355,Mercer Canada,12
355,KPMG Canada,13
355,Manulife,14
355,Milliman,15
355,Royal and Sun Alliance (RSA),15
355,Swiss Re,15
355,PartnerRe,15
355,Wawanesa Insurance,15
355,Echelon Insurance / CCG Group,15
355,Munich Re,15
355,Northbridge Financial Corporation,15
355,Moody's Analytics,15
355,RSM Canada,15
355,Ontario Teachers' Pension Plan,15
228,Deloitte,1
228,Manulife,2
228,Munich Re,3
228,Canada Life,4
228,Swiss Re,5
228,KPMG Canada,6
228,Wawanesa Insurance,7
228,RSM Canada,8
228,PartnerRe,9
228,The Co-operators,10
228,Economical Insurance,11
228,Foresters Financial,12
228,Desjardins,13
228,Royal and Sun Alliance (RSA),14
228,Mercer Canada,15
228,iA Financial Group,15
228,CAAT Pension Plan,15
228,Milliman,15
228,Echelon Insurance / CCG Group,15
228,Normandin Beaudry,15
228,Intact Insurance,15
228,Northbridge Financial Corporation,15
228,Moody's Analytics,15
228,Ontario Teachers' Pension Plan,15
189,Manulife,1
189,KPMG Canada,2
189,Economical Insurance,3
189,iA Financial Group,4
189,Deloitte,5
189,Canada Life,6
189,Milliman,7
189,Mercer Canada,8
189,Normandin Beaudry,9
189,The Co-operators,10
189,Wawanesa Insurance,11
189,Desjardins,12
189,Intact Insurance,13
189,Munich Re,14
189,Northbridge Financial Corporation,15
189,Royal and Sun Alliance (RSA),15
189,Swiss Re,15
189,PartnerRe,15
189,CAAT Pension Plan,15
189,Foresters Financial,15
189,Echelon Insurance / CCG Group,15
189,Moody's Analytics,15
189,RSM Canada,15
189,Ontario Teachers' Pension Plan,15
296,Swiss Re,1
296,Desjardins,2
296,Intact Insurance,3
296,Economical Insurance,4
296,Wawanesa Insurance,5
296,Munich Re,6
296,Mercer Canada,7
296,Deloitte,8
296,Manulife,9
296,The Co-operators,10
296,iA Financial Group,11
296,Royal and Sun Alliance (RSA),15
296,PartnerRe,15
296,KPMG Canada,15
296,CAAT Pension Plan,15
296,Milliman,15
296,Foresters Financial,15
296,Echelon Insurance / CCG Group,15
296,Normandin Beaudry,15
296,Canada Life,15
296,Northbridge Financial Corporation,15
296,Moody's Analytics,15
296,RSM Canada,15
296,Ontario Teachers' Pension Plan,15
100,Munich Re,1
100,Milliman,2
100,RSM Canada,3
100,Desjardins,4
100,KPMG Canada,5
100,Swiss Re,6
100,Intact Insurance,7
100,Royal and Sun Alliance (RSA),8
100,PartnerRe,9
100,Normandin Beaudry,10
100,Northbridge Financial Corporation,11
100,Moody's Analytics,12
100,iA Financial Group,13
100,Wawanesa Insurance,14
100,The Co-operators,15
100,Deloitte,15
100,Economical Insurance,15
100,CAAT Pension Plan,15
100,Foresters Financial,15
100,Mercer Canada,15
100,Manulife,15
100,Echelon Insurance / CCG Group,15
100,Canada Life,15
100,Ontario Teachers' Pension Plan,15
231,Wawanesa Insurance,1
231,Canada Life,2
231,Intact Insurance,3
231,Manulife,4
231,Deloitte,5
231,Desjardins,6
231,Mercer Canada,7
231,Munich Re,8
231,Swiss Re,9
231,PartnerRe,10
231,Royal and Sun Alliance (RSA),11
231,Ontario Teachers' Pension Plan,12
231,CAAT Pension Plan,13
231,Echelon Insurance / CCG Group,14
231,The Co-operators,15
231,Economical Insurance,15
231,iA Financial Group,15
231,KPMG Canada,15
231,Milliman,15
231,Foresters Financial,15
231,Normandin Beaudry,15
231,Northbridge Financial Corporation,15
231,Moody's Analytics,15
231,RSM Canada,15
118,Munich Re,1
118,Mercer Canada,2
118,Intact Insurance,3
118,Economical Insurance,4
118,Canada Life,5
118,Manulife,6
118,Wawanesa Insurance,7
118,Deloitte,8
118,Milliman,9
118,The Co-operators,10
118,Swiss Re,11
118,PartnerRe,12
118,KPMG Canada,13
118,iA Financial Group,14
118,Desjardins,15
118,Royal and Sun Alliance (RSA),15
118,CAAT Pension Plan,15
118,Foresters Financial,15
118,Echelon Insurance / CCG Group,15
118,Normandin Beaudry,15
118,Northbridge Financial Corporation,15
118,Moody's Analytics,15
118,RSM Canada,15
118,Ontario Teachers' Pension Plan,15
186,Canada Life,1
186,iA Financial Group,2
186,Foresters Financial,3
186,The Co-operators,4
186,Deloitte,15
186,Swiss Re,15
186,PartnerRe,15
186,CAAT Pension Plan,15
186,Milliman,15
186,Mercer Canada,15
186,Desjardins,15
186,Normandin Beaudry,15
186,Munich Re,15
186,Intact Insurance,15
186,Northbridge Financial Corporation,15
186,RSM Canada,15
186,Ontario Teachers' Pension Plan,15
186,Economical Insurance,15
186,Royal and Sun Alliance (RSA),15
186,KPMG Canada,15
186,Wawanesa Insurance,15
186,Manulife,15
186,Echelon Insurance / CCG Group,15
186,Moody's Analytics,15
437,Swiss Re,1
437,PartnerRe,2
437,Munich Re,3
437,KPMG Canada,4
437,Manulife,5
437,iA Financial Group,6
437,Echelon Insurance / CCG Group,7
437,Economical Insurance,8
